0.290	2.29091
0.291	2.32147
0.292	2.35315
0.293	2.38601
0.294	2.42015
0.295	2.45566
0.296	2.49261
0.297	2.53112
0.298	2.57129
0.299	2.61323
0.300	2.65674
0.301	2.70257
0.302	2.75054
0.303	2.80040
0.304	2.85263
0.305	2.90774
0.306	2.96505
0.307	3.02503
0.308	3.08776
0.309	3.15273
0.310	3.22090
0.311	3.29110
0.312	3.36418
0.313	3.43862
0.314	3.51381
0.315	3.59015
0.316	3.66601
0.317	3.73942
0.318	3.80934
0.319	3.87331
0.320	3.93017
0.321	3.97659
0.322	4.01071
0.323	4.03029
0.324	4.03346
0.325	4.01916
0.326	3.98690
0.327	3.93742
0.328	3.87090
0.329	3.79010
0.330	3.69665
0.331	3.59399
0.332	3.48392
0.333	3.36904
0.334	3.25188
0.335	3.13589
0.336	3.02223
0.337	2.91388
0.338	2.81159
0.339	2.71691
0.340	2.63119
0.341	2.55616
0.342	2.49244
0.343	2.43997
0.344	2.39674
0.345	2.35979
0.346	2.32768
0.347	2.29975
0.348	2.27570
0.349	2.25490
0.350	2.23702
0.351	2.22196
0.352	2.20943
0.353	2.19911
0.354	2.19083
0.355	2.18449
0.356	2.18004
0.357	2.17722
0.358	2.17602
0.359	2.17632
0.360	2.17805
0.361	2.18115
0.362	2.18553
0.363	2.19120
0.364	2.19803
0.365	2.20608
0.366	2.21521
0.367	2.22538
0.368	2.23680
0.369	2.24909
0.370	2.26263
0.371	2.27697
0.372	2.29241
0.373	2.30895
0.374	2.32640
0.375	2.34497
0.376	2.36444
0.377	2.38480
0.378	2.40629
0.379	2.42893
0.380	2.45248
0.381	2.47692
0.382	2.50255
0.383	2.52909
0.384	2.55687
0.385	2.58557
0.386	2.61519
0.387	2.64610
0.388	2.67835
0.389	2.71156
0.390	2.74574
0.391	2.78132
0.392	2.81789
0.393	2.85544
0.394	2.89445
0.395	2.93447
0.396	2.97601
0.397	3.01857
0.398	3.06270
0.399	3.10785
0.400	3.15401
0.401	3.20177
0.402	3.25054
0.403	3.30028
0.404	3.35164
0.405	3.40395
0.406	3.45786
0.407	3.51266
0.408	3.56830
0.409	3.62548
0.410	3.68341
0.411	3.74200
0.412	3.80200
0.413	3.86253
0.414	3.92434
0.415	3.98650
0.416	4.04890
0.417	4.11143
0.418	4.17483
0.419	4.23810
0.420	4.30201
0.421	4.36550
0.422	4.42843
0.423	4.49064
0.424	4.55287
0.425	4.61405
0.426	4.67489
0.427	4.73435
0.428	4.79227
0.429	4.84850
0.430	4.90370
0.431	4.95689
0.432	5.00871
0.433	5.05752
0.434	5.10467
0.435	5.15003
0.436	5.19214
0.437	5.23226
0.438	5.27022
0.439	5.30489
0.440	5.33732
0.441	5.36696
0.442	5.39384
0.443	5.41839
0.444	5.44019
0.445	5.45934
0.446	5.47615
0.447	5.49018
0.448	5.50217
0.449	5.51159
0.450	5.51886
0.451	5.52386
0.452	5.52692
0.453	5.52796
0.454	5.52713
0.455	5.52453
0.456	5.52029
0.457	5.51452
0.458	5.50720
0.459	5.49854
0.460	5.48848
0.461	5.47745
0.462	5.46517
0.463	5.45195
0.464	5.43786
0.465	5.42273
0.466	5.40717
0.467	5.39070
0.468	5.37338
0.469	5.35586
0.470	5.33759
0.471	5.31895
0.472	5.30000
0.473	5.28044
0.474	5.26101
0.475	5.24105
0.476	5.22096
0.477	5.20042
0.478	5.18019
0.479	5.15958
0.480	5.13896
0.481	5.11801
0.482	5.09750
0.483	5.07671
0.484	5.05603
0.485	5.03548
0.486	5.01508
0.487	4.99448
0.488	4.97407
0.489	4.95387
0.490	4.93389
0.491	4.91376
0.492	4.89426
0.493	4.87464
0.494	4.85530
0.495	4.83587
0.496	4.81709
0.497	4.79826
0.498	4.77973
0.499	4.76153
