0.290	3.21676E+00
0.291	3.23025E+00
0.292	3.24353E+00
0.293	3.25656E+00
0.294	3.26930E+00
0.295	3.28167E+00
0.296	3.29360E+00
0.297	3.30501E+00
0.298	3.31579E+00
0.299	3.32582E+00
0.300	3.33491E+00
0.301	3.34302E+00
0.302	3.34988E+00
0.303	3.35524E+00
0.304	3.35889E+00
0.305	3.36054E+00
0.306	3.35980E+00
0.307	3.35628E+00
0.308	3.34951E+00
0.309	3.33903E+00
0.310	3.32407E+00
0.311	3.30414E+00
0.312	3.27816E+00
0.313	3.24569E+00
0.314	3.20598E+00
0.315	3.15750E+00
0.316	3.09958E+00
0.317	3.03204E+00
0.318	2.95379E+00
0.319	2.86526E+00
0.320	2.76508E+00
0.321	2.65541E+00
0.322	2.53668E+00
0.323	2.41069E+00
0.324	2.27990E+00
0.325	2.14837E+00
0.326	2.01823E+00
0.327	1.89384E+00
0.328	1.77619E+00
0.329	1.67004E+00
0.330	1.57662E+00
0.331	1.49821E+00
0.332	1.43504E+00
0.333	1.38766E+00
0.334	1.35618E+00
0.335	1.34037E+00
0.336	1.33926E+00
0.337	1.35173E+00
0.338	1.37655E+00
0.339	1.41227E+00
0.340	1.45727E+00
0.341	1.50917E+00
0.342	1.56576E+00
0.343	1.62493E+00
0.344	1.68150E+00
0.345	1.73597E+00
0.346	1.78919E+00
0.347	1.84135E+00
0.348	1.89207E+00
0.349	1.94194E+00
0.350	1.99102E+00
0.351	2.03890E+00
0.352	2.08564E+00
0.353	2.13177E+00
0.354	2.17733E+00
0.355	2.22234E+00
0.356	2.26596E+00
0.357	2.30956E+00
0.358	2.35230E+00
0.359	2.39422E+00
0.360	2.43576E+00
0.361	2.47698E+00
0.362	2.51746E+00
0.363	2.55767E+00
0.364	2.59719E+00
0.365	2.63647E+00
0.366	2.67513E+00
0.367	2.71317E+00
0.368	2.75145E+00
0.369	2.78874E+00
0.370	2.82628E+00
0.371	2.86287E+00
0.372	2.89932E+00
0.373	2.93566E+00
0.374	2.97147E+00
0.375	3.00717E+00
0.376	3.04235E+00
0.377	3.07703E+00
0.378	3.11160E+00
0.379	3.14606E+00
0.380	3.18000E+00
0.381	3.21342E+00
0.382	3.24670E+00
0.383	3.27945E+00
0.384	3.31203E+00
0.385	3.34406E+00
0.386	3.37550E+00
0.387	3.40673E+00
0.388	3.43771E+00
0.389	3.46805E+00
0.390	3.49771E+00
0.391	3.52704E+00
0.392	3.55564E+00
0.393	3.58347E+00
0.394	3.61085E+00
0.395	3.63738E+00
0.396	3.66336E+00
0.397	3.68840E+00
0.398	3.71276E+00
0.399	3.73608E+00
0.400	3.75830E+00
0.401	3.77963E+00
0.402	3.79975E+00
0.403	3.81859E+00
0.404	3.83631E+00
0.405	3.85261E+00
0.406	3.86760E+00
0.407	3.88100E+00
0.408	3.89276E+00
0.409	3.90292E+00
0.410	3.91126E+00
0.411	3.91771E+00
0.412	3.92227E+00
0.413	3.92476E+00
0.414	3.92514E+00
0.415	3.92329E+00
0.416	3.91917E+00
0.417	3.91274E+00
0.418	3.90382E+00
0.419	3.89247E+00
0.420	3.87845E+00
0.421	3.86190E+00
0.422	3.84283E+00
0.423	3.82125E+00
0.424	3.79683E+00
0.425	3.76990E+00
0.426	3.74008E+00
0.427	3.70781E+00
0.428	3.67318E+00
0.429	3.63629E+00
0.430	3.59666E+00
0.431	3.55495E+00
0.432	3.51064E+00
0.433	3.46517E+00
0.434	3.41737E+00
0.435	3.36728E+00
0.436	3.31661E+00
0.437	3.26398E+00
0.438	3.20952E+00
0.439	3.15505E+00
0.440	3.09909E+00
